##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	BT20 paired-end RNA-seq subsampled _end 1_
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	419200
Sequences flagged as poor quality	0
Sequence length	50
%GC	51
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
100	25	-0.10222454826222105
100	26	-0.16392861920594726
100	27	-0.17507203646348302
100	28	-0.16666547831341205
100	29	-0.061350503823000224
100	30	-0.2732754286179855
100	31	-0.3119374840488618
100	32	-0.38738475796149885
100	33	-0.3535513086989184
100	34	-0.487304602537705
100	35	-0.2932241990013509
100	36	-0.5342445472291786
100	37	-0.4713605500850093
100	38	-0.34448358676527135
100	39	-0.10352491487297044
100	40	-0.2259142798131606
100	41	-0.1288961631218868
100	42	-0.07418728756150728
100	43	-0.19746581077706793
100	44	0.08021216449901658
100	45	0.13608610587989745
100	46	-0.04519602897322983
100	47	-0.1117576143696013
100	48	-0.21592166784573408
100	49	-0.20648661288240078
100	50	-0.3048492281450734
101	1	-0.21627687895647085
101	2	-0.11772522413626518
101	3	-0.1307170772817372
101	4	-0.04512906737668487
101	5	-0.2155933262953056
101	6	-0.13949013154126533
101	7	-0.20316901159133494
101	8	-0.07226581890655837
101	9	-0.17741066909066916
101	10	0.021616905441952383
101	11	-0.094288813220615
101	12	0.023011580226480532
101	13	-0.07342575853598987
101	14	-0.0989559598042149
101	15	0.016191350408213623
101	16	0.06785306434342431
101	17	-0.08472004192251603
101	18	-0.05834717553727842
101	19	-0.06498183854085937
101	20	-0.09917302425768781
101	21	-0.2893551578068809
101	22	-0.16005306053390456
101	23	0.1236490473974925
101	24	-0.14682279285473498
101	25	-0.0866522943634962
101	26	0.1463685525646241
101	27	0.22960266051193656
101	28	0.08410671516919876
101	29	0.2228544578505307
101	30	0.37398507812218895
101	31	0.3394011105212371
101	32	0.176516612729138
101	33	0.28304575356743555
101	34	-0.01355918094649411
101	35	0.2739622979967251
101	36	0.286236516094462
101	37	0.42968540392322296
101	38	0.2569588480042029
101	39	0.290395713454636
101	40	0.34945860090277137
101	41	0.3156758264563351
101	42	0.6005172398711807
101	43	0.5077413032205911
101	44	0.5796268833752762
101	45	0.667498710192099
101	46	0.3944293911075789
101	47	0.5447541101329065
101	48	0.30631523884913037
101	49	0.40876845640732995
101	50	0.47784910663573044
102	1	-0.05452111711267804
102	2	-0.11814135729888164
102	3	0.12134758340967977
102	4	0.008504095235345233
102	5	-0.018658307089161497
102	6	0.01042184028972315
102	7	-0.0789932753557423
102	8	-0.36503150392576345
102	9	-0.15300285859131435
102	10	-0.10664013681157058
102	11	-0.001603153809597302
102	12	-0.07397145434458707
102	13	-0.046897269419474696
102	14	-0.16092779079013297
102	15	-0.1903307366596465
102	16	-0.25733899711624275
102	17	-0.21857887674966037
102	18	-0.31735005645916914
102	19	-0.12861019961640352
102	20	-0.36794703194014033
102	21	-0.46365093245476885
102	22	-0.32007226667987254
102	23	-0.3495983917830401
102	24	-0.452568631523107
102	25	-0.7534096567194482
102	26	-0.3101935473073354
102	27	-0.07345431772110089
102	28	-0.2788014154325893
102	29	-0.41492563177815356
102	30	-0.3568727963976599
102	31	-0.2344865335248585
102	32	-0.1467148213297662
102	33	-0.20158932965919263
102	34	-0.19456910412191064
102	35	-0.26317758676640324
102	36	-0.2857145082333261
102	37	-0.44053706726756303
102	38	-0.3877674644157665
102	39	-0.6073635695159183
102	40	-0.46085669999351353
102	41	-0.4590280787933452
102	42	-0.5279558715244619
102	43	-0.6300227812864492
102	44	-0.5244064072777306
102	45	-0.4199932872470882
102	46	0.017052630544199587
102	47	0.09914751602279637
102	48	-0.1762631862468993
102	49	-0.17906765114708634
102	50	-0.03590729541292603
103	1	-0.04214238373574375
103	2	-0.06410276998690989
103	3	-0.14994901567468588
103	4	-0.12225947572606799
103	5	-0.13558522010420404
103	6	0.004651456596675985
103	7	0.01584676170551802
103	8	-0.01365805722857516
103	9	0.09303213159835622
103	10	-0.16936495695545517
103	11	0.06416695737417655
103	12	0.06422480682829246
103	13	0.06329866474228396
103	14	-0.09138342628173746
103	15	0.039483139512142884
103	16	0.039069330766906774
103	17	0.029057105373730963
103	18	0.053146727931498106
103	19	0.07700485379541533
103	20	0.04369183878146288
103	21	-0.016108966027907456
103	22	0.03759614404609124
103	23	-0.1040471055393084
103	24	0.04869853656060741
103	25	0.06467678321951098
103	26	-0.1373954221710818
103	27	-0.21650805654822136
103	28	0.034631928801111656
103	29	-0.25603229190459587
103	30	-0.13341519883934438
103	31	-0.07025201205112808
103	32	0.03519192599964782
103	33	-0.0857183900472478
103	34	0.1721806778706778
103	35	-0.03255980826192939
103	36	-0.026905646232016522
103	37	0.09454168791011597
103	38	-0.18148476330393493
103	39	0.10710122228700669
103	40	0.27057860630689845
103	41	0.01282852683124247
103	42	0.022417466169017075
103	43	0.2116288973706233
103	44	0.3065833463738912
103	45	0.34329835216865234
103	46	0.20088056819407996
103	47	0.05468081665501501
103	48	0.38208786018867613
103	49	0.4175096324805594
103	50	0.3844995609201902
104	1	-0.023458429799994462
104	2	-0.045089409246934053
104	3	0.07483159939369699
104	4	-0.03314175891050297
104	5	0.08121057402971843
104	6	-0.10187211575423305
104	7	-0.09088763100009345
104	8	-0.09105547994973762
104	9	-0.14657178966024276
104	10	-0.1255274994489355
104	11	0.09011762541118173
104	12	0.018654669531542822
104	13	0.15730477853256986
104	14	-0.04829042815276807
104	15	0.07687081179189903
104	16	0.03599267121542482
104	17	0.1305407536199681
104	18	0.11612272076360597
104	19	0.08389604413984131
104	20	0.007490030996919472
104	21	0.09816225435842085
104	22	0.07066199905439419
104	23	-0.05011662355127555
104	24	0.12479150833703301
104	25	0.141632800823011
104	26	0.11925200713822193
104	27	0.086822905056124
104	28	0.20836766548649166
104	29	0.0016890035864847164
104	30	0.14262770310283912
104	31	0.35595427566595106
104	32	0.47413308076814076
104	33	0.36209698402711865
104	34	0.36321685991405417
104	35	0.3350054801666644
104	36	0.33838014711133013
104	37	-0.004504349984841838
104	38	0.21253847964017325
104	39	0.04873033657798942
104	40	0.07663705625024164
104	41	0.4065750680598015
104	42	0.3221315410629515
104	43	0.3469689769553099
104	44	0.26880038592906175
104	45	0.3691238456200452
104	46	0.1733026305441996
104	47	0.2413490644743419
104	48	0.17885045011673384
104	49	0.2624907904113556
104	50	0.17984570159006807
105	1	0.1128808755937527
105	2	-0.13002596266485966
105	3	-0.10362962419646493
105	4	-0.05728452159195285
105	5	-0.11060119586228012
105	6	0.08268186894301977
105	7	-0.018585291505779367
105	8	0.05350196833263965
105	9	-0.17975136080543308
105	10	0.0322388030165115
105	11	-0.03053321372103568
105	12	0.07093118957310196
105	13	0.16633371521194107
105	14	-0.19817707445775312
105	15	0.1583359082999749
105	16	-0.06090112266976888
105	17	0.012023168053673317
105	18	-0.07937304421640334
105	19	0.17342971963339693
105	20	0.03201063932841919
105	21	-0.033493339331556626
105	22	-0.15619495487992197
105	23	-0.17768676115006343
105	24	0.15906525751049116
105	25	-0.08205969579212535
105	26	-0.06973379216276498
105	27	-0.05220855059424423
105	28	-0.12072802392438575
105	29	-0.12670767137179695
105	30	-0.3237912647487917
105	31	-0.010217518156274252
105	32	-0.24054622273637705
105	33	0.09627469743119121
105	34	0.01958985654492551
105	35	0.1245454530877268
105	36	0.08092556730718314
105	37	-0.10795534025531595
105	38	0.08822726077308118
105	39	0.046778134052722464
105	40	0.018622005398519548
105	41	-0.36452918585247573
105	42	-0.32052880718479315
105	43	-0.2916452741231268
105	44	-0.378079238744256
105	45	-0.5175854336393755
105	46	-0.41552258435551437
105	47	-0.11343225735569007
105	48	-0.27172261578584767
105	49	-0.178155955392981
105	50	-0.2261179622532481
106	1	-0.07188222822379231
106	2	-0.12950499366251478
106	3	-0.17095039638829945
106	4	-0.08556156133030868
106	5	-0.0019285091093621531
106	6	-0.029666543548657387
106	7	-0.06100085111332021
106	8	-0.18321332210758356
106	9	-0.12711902020747345
106	10	-0.10632448024591667
106	11	-0.2017294164358603
106	12	-0.20118105030417865
106	13	-0.11791999669220132
106	14	-0.26698839685074205
106	15	-0.3023888174677296
106	16	-0.08183394661119081
106	17	-0.1387177656385532
106	18	-0.24695864231775744
106	19	-0.041173330929538565
106	20	-0.29029551678862475
106	21	-0.06844891225274807
106	22	-0.0688096404172498
106	23	-0.1390554624901128
106	24	-0.23476560122007584
106	25	-0.1871217779315657
106	26	-0.11701172912551527
106	27	-0.05262098438776519
106	28	-0.08214737502854774
106	29	-0.009938258040776304
106	30	0.10524841572355115
106	31	0.2260563957680688
106	32	0.24627760291266299
106	33	0.31103693296707036
106	34	0.14665564335283676
106	35	0.12160776676895324
106	36	0.19818700691818947
106	37	0.2731624276819318
106	38	0.2811087982104894
106	39	0.24364653149418558
106	40	0.2193831989963826
106	41	0.12588353736826718
106	42	0.02823099716240307
106	43	0.30589893588526706
106	44	0.37963399676267073
106	45	0.23878196527816442
106	46	0.1657268729684418
106	47	0.15249347561875481
106	48	0.09804236930865073
106	49	0.07850810642867145
106	50	0.13991341165777982
107	1	-0.16149886705302663
107	2	-0.2604999829252179
107	3	-0.3598472388284506
107	4	-0.20947788997104766
107	5	-0.17040460868782503
107	6	-0.09661556128507698
107	7	-0.05921130207967451
107	8	0.08993151206087191
107	9	-0.2092394369735615
107	10	-0.2760134963916201
107	11	0.05946520696348756
107	12	0.016527531577629873
107	13	0.05799267331495628
107	14	-0.11105902438593063
107	15	-0.09309111604404308
107	16	-0.07024164564881374
107	17	0.007210016116005136
107	18	-0.06762594526852439
107	19	-0.1556845852045683
107	20	-0.06958446930592999
107	21	-0.0040052631634281965
107	22	-0.19024048428903484
107	23	-0.08355955856901431
107	24	0.00819550591425866
107	25	-0.021767447222906355
107	26	-0.17081750340373247
107	27	-0.18546517431856557
107	28	-0.20081435983726692
107	29	-0.0650166005206998
107	30	-0.06887470524996075
107	31	-0.012112696731726658
107	32	-0.08401349706348071
107	33	-0.1391937200194917
107	34	-0.2842478800703745
107	35	-0.0690786247048365
107	36	-0.043163506085868164
107	37	3.556194420539782E-4
107	38	-0.08727981230410364
107	39	-0.13629461222648587
107	40	-0.11160383671506224
107	41	-0.07707120692505498
107	42	0.07889511869267096
107	43	0.008018557296225026
107	44	-0.09306543853518434
107	45	0.2691844149719529
107	46	0.10374882476992298
107	47	0.2912034096042788
107	48	0.25693443961804263
107	49	0.22668276641435625
107	50	-0.16790890600705666
108	1	-0.053500738912070744
108	2	-0.25752942401252454
108	3	-0.09131685163847436
108	4	-0.20371988879096392
108	5	-0.09007744028155429
108	6	-0.07541472301777219
108	7	-0.10387141723969506
108	8	-0.1862083890561408
108	9	-0.10585991755301905
108	10	-0.10009943913715347
108	11	-4.139360506130174E-4
108	12	-0.33149582596779226
108	13	-0.18868579420218623
108	14	-0.1790156460872936
108	15	-0.049041389701699245
108	16	-0.05534815849749464
108	17	-0.35019298292772305
108	18	-0.37410217062407725
108	19	-0.16772959120672937
108	20	-0.28395302207403716
108	21	-0.1383925345219552
108	22	-0.04596491408415204
108	23	-0.17810878642715977
108	24	-0.09693379478362374
108	25	-0.26464115777653063
108	26	-0.30951818907383455
108	27	-0.4416860536853946
108	28	-0.2545692683806777
108	29	-0.21559952184157538
108	30	-0.2208615208514999
108	31	-0.23142539892302239
108	32	-0.26975481428254966
108	33	-0.2562052563681476
108	34	-0.16782638624547275
108	35	-0.31144367791039684
108	36	-0.02086396794673817
108	37	-0.21614929418792883
108	38	0.03146115902796964
108	39	-0.3931869192927522
108	40	-0.1885331740362659
108	41	-0.0027868878137837783
108	42	0.04420468755469642
108	43	-0.035949783870428575
108	44	0.20222032516295485
108	45	-0.02542992102674191
108	46	-0.25434594826717216
108	47	-0.1474830336600803
108	48	-0.01688598399179142
108	49	-0.19468898072190655
108	50	-0.09152891862176205
109	1	-0.044359097759482324
109	2	-0.05489333081555969
109	3	-0.19650001017320307
109	4	-0.2736610435474347
109	5	-0.17137507561475473
109	6	-0.1969486078895457
109	7	-0.3305450324222008
109	8	-0.15806689990233735
109	9	-0.21212878168782368
109	10	-0.04720386230176388
109	11	-0.2635238311714545
109	12	-0.14106306371560606
109	13	-0.18049957397766292
109	14	-0.22255244065007673
109	15	-0.4241526745257076
109	16	-0.3000879148651592
109	17	-0.21335064909496282
109	18	-0.14206516977722572
109	19	-0.08384797654535703
109	20	-0.0560199883954553
109	21	-0.11876297727269503
109	22	-0.04553063184412309
109	23	0.04070432021084258
109	24	-0.051355873692706666
109	25	0.20503508481353094
109	26	0.15889863502014379
109	27	0.13562704209555676
109	28	0.07429095788037188
109	29	-0.10674667837861307
109	30	0.2680317108597876
109	31	-0.08635341664174234
109	32	-0.11614918598471746
109	33	-0.0323761898578212
109	34	-0.18122399335032924
109	35	0.012661157822343228
109	36	-0.04742032692443843
109	37	0.0680015754622616
109	38	-0.24361321180563777
109	39	-0.1400220874685516
109	40	-0.004918642952517871
109	41	0.18345505082213265
109	42	0.002426736064023771
109	43	-0.16267334151054058
109	44	-0.028926397091836975
109	45	-0.33288003285441903
109	46	-0.23986263556223975
109	47	-0.04468842744550017
109	48	-0.06274618853872482
109	49	0.011790510299306334
109	50	0.34683557446229685
110	1	-0.030307948844637167
110	2	0.017821934152216556
110	3	-0.05860745477706075
110	4	0.011506682079399866
110	5	0.06760832262258987
110	6	-0.10585525998128276
110	7	0.05072617524785272
110	8	0.18947699570468757
110	9	0.13218130006845996
110	10	0.21949468703666497
110	11	0.2609461194104057
110	12	0.06631094279757122
110	13	0.08761092225334721
110	14	-0.049816679679018705
110	15	0.1478452303272917
110	16	0.27521212384951355
110	17	0.14712850191503435
110	18	0.27441361685937693
110	19	0.1460033135641794
110	20	0.18223466305862246
110	21	0.136958823642793
110	22	0.14940913267957256
110	23	0.05243258875403711
110	24	0.19077024504747442
110	25	0.22209231420935538
110	26	0.5916603575953516
110	27	0.5714859384996487
110	28	0.4647853670261455
110	29	0.4568023184558925
110	30	0.42878869658090935
110	31	0.38286841843375186
110	32	0.25951978078898463
110	33	0.4260283101535691
110	34	0.22764849873593107
110	35	0.6967494272764654
110	36	0.41141686648951037
110	37	0.5954092865141618
110	38	0.23817950528120235
110	39	0.44049304541386647
110	40	0.46710431257115914
110	41	0.5855410884892365
110	42	0.6719856165267828
110	43	0.5555293867352304
110	44	0.6344381357131539
110	45	0.648673564194155
110	46	0.6082619801376978
110	47	0.5718085778606863
110	48	0.43833554496768556
110	49	0.5549801438763211
110	50	0.38190651340697457
111	1	-0.07700488334644717
111	2	-0.08015434431186463
111	3	-0.05349007892797886
111	4	0.051523575754828244
111	5	-0.06809012527097735
111	6	-0.008815172697289597
111	7	-0.07355496366742642
111	8	-0.06308345197771104
111	9	-0.021347014435470157
111	10	-0.179773253694691
111	11	-0.05338886809531829
111	12	-0.022753921877054495
111	13	-0.19129662006882597
111	14	-0.09339532325766697
111	15	-0.25924307432198646
111	16	-0.221300036077281
111	17	-0.05827043519121844
111	18	-0.11110005645917198
111	19	-0.09102903078523639
111	20	-0.09635612284923667
111	21	0.028881535077701415
111	22	0.21726539565779035
111	23	0.0011321276974740613
111	24	0.09791838146390575
111	25	0.12110333029354337
111	26	-0.08714159925538212
111	27	0.06534438357760308
111	28	-0.1589150517962281
111	29	0.022817874715350683
111	30	-0.037392276917138645
111	31	0.17858164829332424
111	32	0.10839881503387261
111	33	0.11659248852262039
111	34	0.3998302465274364
111	35	0.28365682881801746
111	36	-0.024756716025535752
111	37	-0.03217667765716925
111	38	0.058092925194621614
111	39	0.19977928762693864
111	40	0.3372764168896012
111	41	0.2194621809469126
111	42	0.4842194531508639
111	43	0.20366228364861882
111	44	0.4113078784365527
111	45	0.0804125569087617
111	46	0.15901691625848713
111	47	0.09419621732149608
111	48	0.3885907098569916
111	49	0.4404128683334321
111	50	0.14647906822343515
112	1	-0.3061412642069641
112	2	-0.378359587344697
112	3	-0.4498936753315803
112	4	-0.29299397565927165
112	5	-0.24305998299946197
112	6	-0.2950324037421055
112	7	-0.20106193945026973
112	8	-0.32940333898725527
112	9	-0.3533736085310295
112	10	-0.2681951765993702
112	11	-0.11441060497912048
112	12	-0.14760148810393048
112	13	-0.31077024988728397
112	14	-0.2060206289864226
112	15	-0.0586919013570224
112	16	-0.22632259972053248
112	17	-0.11955397923338751
112	18	-0.19829561951680574
112	19	-0.17661930258240233
112	20	-0.1536505525574583
112	21	-0.1675633992982668
112	22	-0.20321067999069697
112	23	-0.0480325007774951
112	24	0.05980477093650194
112	25	-0.11727208739222306
112	26	-0.3146244612210083
112	27	-0.5211725477669162
112	28	-0.48498208820809197
112	29	-0.5287202423400075
112	30	-0.3954549039452857
112	31	-0.5304610331631494
112	32	-0.4343549828923372
112	33	-0.36327247410095964
112	34	-0.49477859290898607
112	35	-0.5274424167639893
112	36	-0.21845956490079743
112	37	-0.44122280394467595
112	38	-0.3524482577603578
112	39	-0.1983329449680511
112	40	-0.20396165538294753
112	41	-0.2021782475900693
112	42	-0.18118410880442326
112	43	-0.12546376271880888
112	44	-0.2155686932676062
112	45	-0.07649949655501587
112	46	0.1003583334619691
112	47	0.004327465383774154
112	48	0.08534912385678695
112	49	-0.09503099814491378
112	50	-0.08578521921326399
113	1	-0.40847100758365684
113	2	-0.1944009410885812
113	3	-0.22236818876994846
113	4	-0.2929060909639958
113	5	-0.15697292921402806
113	6	-0.21510526814401487
113	7	-0.38255981423854735
113	8	-0.10462624653255403
113	9	-0.3535094303328208
113	10	-0.3080708597031361
113	11	-0.10093228853030212
113	12	-0.31250513451983153
113	13	-0.30055964619932496
113	14	-0.17598803175398814
113	15	-0.2960604737899928
113	16	-0.21503341113595553
113	17	-0.40070510895119327
113	18	-0.07128625580200065
113	19	-0.013912773548497626
113	20	-0.1282838336926062
113	21	-0.45913286016561017
113	22	-0.2840645996481115
113	23	-0.453069092768807
113	24	-0.31380904773340745
113	25	-0.5415394486143015
113	26	-0.09291534358334985
113	27	0.1085692310193167
113	28	0.027777171642981102
113	29	-0.050707395195459526
113	30	0.012513841061270625
113	31	0.16450716855619163
113	32	0.1826594941138282
113	33	0.05854210517103553
113	34	0.21489831099309242
113	35	0.09857624674948084
113	36	0.16222497698025506
113	37	0.39020636099093053
113	38	0.1578582201406391
113	39	0.385517043846626
113	40	0.3732410546614702
113	41	-0.1712747929225884
113	42	-0.22490274994724757
113	43	0.03451035124366797
113	44	-0.05014572819777641
113	45	-0.1892635501167419
113	46	-0.4170588152389314
113	47	-0.06230511267381189
113	48	-0.05307726072663854
113	49	-0.09034914074182865
113	50	-0.21228325379190238
114	1	0.021415615074054983
114	2	0.09162522746770918
114	3	0.05209082665292186
114	4	0.037834562065818034
114	5	0.009059751878893962
114	6	-0.0051647690468854535
114	7	-0.031926322038785315
114	8	-0.021665410559670306
114	9	-0.013414406502860743
114	10	0.024579150657714877
114	11	-0.06932428403072777
114	12	-0.12672022584335707
114	13	-0.16153179030399656
114	14	-0.1265297563920953
114	15	-0.28669130177021174
114	16	0.1336315188542727
114	17	-0.025627402548188627
114	18	0.1011849558258433
114	19	-0.0849216246778326
114	20	0.12084289434978501
114	21	-0.03766813147196757
114	22	0.056156234548630835
114	23	0.30818723475258025
114	24	-0.14651826297274084
114	25	-0.002027592837386294
114	26	0.12008900797522415
114	27	0.3271906454238618
114	28	0.3541070612258892
114	29	0.48733173922921935
114	30	0.4097119701871108
114	31	0.38644405615573163
114	32	0.21208431871937705
114	33	0.22715759908773236
114	34	0.40593765263484016
114	35	0.44497659013777735
114	36	0.12406743279861843
114	37	0.3728075273270335
114	38	0.5805218476235439
114	39	0.43993372778137996
114	40	0.5476660272792131
114	41	0.37397253545726983
114	42	0.024408993340401253
114	43	-0.07650619651986545
114	44	0.1555690226976978
114	45	0.16746064395684357
114	46	0.6462756035171751
114	47	0.3968287199539944
114	48	0.4890470103132927
114	49	0.46835249627306297
114	50	0.3327198544642229
115	1	-0.41035455254517217
115	2	-0.4480543688156615
115	3	-0.5535635903222484
115	4	-0.5078981346102793
115	5	-0.4601018870940621
115	6	-0.498254035721061
115	7	-0.4559612366397374
115	8	-0.6384326311004784
115	9	-0.40963419894906394
115	10	-0.5216502446282831
115	11	-0.5749767142114663
115	12	-0.44760077313899416
115	13	-0.385562731316071
115	14	-0.31995744038582075
115	15	-0.4437076663337507
115	16	-0.35219932546713295
115	17	-0.38760148150339546
115	18	-0.36589054898551154
115	19	-0.22099717584772094
115	20	-0.4893480365958638
115	21	-0.27261319660571104
115	22	-0.456344013800674
115	23	-0.27767208695579626
115	24	-0.21514214291737233
115	25	-0.43420174199266626
115	26	0.1916136078017061
115	27	0.19619466537128005
115	28	0.09479727361421197
115	29	-0.1122960679457563
115	30	-0.004998255843872812
115	31	-0.056703820954410844
115	32	-0.15462495365026996
115	33	-0.10737222600813112
115	34	-0.18027266942453224
115	35	-0.33055537407343394
115	36	-0.31733206520465274
115	37	-0.4678052000781463
115	38	-0.2784422377556339
115	39	-0.14430304513463454
115	40	-0.1952891307702842
115	41	-0.5296679342209387
115	42	-0.46456760884375115
115	43	-0.22731051713550698
115	44	-0.2829827366087798
115	45	-0.2868993764409069
115	46	-0.39408281419973434
115	47	-0.6100919473440314
115	48	-0.3110417331716775
115	49	-0.4100159481331218
115	50	-0.6304383539770058
116	1	-0.1385786037436958
116	2	-0.18298092949139289
116	3	-0.2793877107079652
116	4	-0.37551996893577666
116	5	-0.30659279906777215
116	6	-0.06160356077979401
116	7	-0.10556413097071271
116	8	-0.0695769584712167
116	9	-0.1312782596608315
116	10	-0.265563933603012
116	11	-0.15835449070799967
116	12	-0.05843001049431962
116	13	-0.1406472694194747
116	14	-0.12349463570991759
116	15	-0.20286415911954236
116	16	-0.38501279390768417
116	17	-0.14688770027907339
116	18	-0.10896101902601885
116	19	-0.04756073437576447
116	20	-0.022024572047094182
116	21	-0.11137820518204222
116	22	-0.0841096998349542
116	23	-0.03759972868144246
116	24	-0.2904697010418289
116	25	0.08382296360140629
116	26	0.27871019600817704
116	27	0.2437248266639287
116	28	0.32932024232142254
116	29	0.18316928800794585
116	30	0.19125554584832827
116	31	0.22724474989760068
116	32	-0.06432845769339934
116	33	0.21552296980604524
116	34	0.22404720603851302
116	35	0.008714124463544692
116	36	0.26859698909287744
116	37	0.1365017027859139
116	38	0.2016376157981341
116	39	0.20145995989584975
116	40	0.015580465781887654
116	41	-0.07450267772382801
116	42	0.03654947606911918
116	43	0.10343310106649284
116	44	0.19350803122494398
116	45	0.08919788922350591
116	46	0.04228658776344929
116	47	0.2784590133489928
116	48	0.33794135920764035
116	49	0.13644037024328526
116	50	0.25770901474749763
117	1	-0.2851257748006688
117	2	-0.3497631305873199
117	3	-0.48716812927269615
117	4	-0.4924078015098843
117	5	-0.48930224648309917
117	6	-0.12422322143866893
117	7	-0.3410232978024297
117	8	-0.267388406282663
117	9	-0.4918777182995058
117	10	-0.39560618619428567
117	11	-0.478665443371888
117	12	-0.32912717825031024
117	13	-0.7725215679604389
117	14	-0.3491993957284052
117	15	-0.44632821140712764
117	16	-0.3688709836482289
117	17	-0.06380194072272616
117	18	-0.1964535918127055
117	19	-0.2998714229609618
117	20	-0.4025289623554045
117	21	-0.36334229047945854
117	22	-0.4245896628639372
117	23	-0.5986514220860712
117	24	-0.5565950063828211
117	25	-0.31366498780811014
117	26	-0.16948086492798353
117	27	-0.187020535453982
117	28	-0.28528991150442096
117	29	-0.5399607047298929
117	30	-0.5788144350059667
117	31	-0.3429671732554951
117	32	-0.2988963589279692
117	33	-0.4210057157422469
117	34	-0.5188886888581621
117	35	-0.38372332189546654
117	36	-0.6912630491985325
117	37	-0.6771742726547672
117	38	-0.6321908650891714
117	39	-0.6749842204699021
117	40	-0.9624349828217973
117	41	-0.668448673630607
117	42	-0.4209833687186304
117	43	-0.5995443862247214
117	44	-0.7138003466716683
117	45	-0.6809711211415888
117	46	-0.9470677398261742
117	47	-0.6367882303296213
117	48	-0.5773223893894368
117	49	-0.7203134423928788
117	50	-1.053128114717083
118	1	-0.10113141298478467
118	2	-0.1213923713766647
118	3	-0.18924356428776434
118	4	0.024117910553890454
118	5	-0.1362838737796892
118	6	-0.13336096810922982
118	7	-0.02246589525552878
118	8	-0.09904486589188366
118	9	0.01385767588732989
118	10	-0.2733888244756102
118	11	-0.0035269190207642964
118	12	-0.049089266322631886
118	13	-0.11261100122572998
118	14	-0.03756821073763916
118	15	-0.14558455436425533
118	16	-0.1437324592971052
118	17	-0.18964037758478725
118	18	-0.1857361814889984
118	19	-0.08481844347228673
118	20	-0.22181544043453272
118	21	-0.26122311093246253
118	22	-0.2532326102732867
118	23	-0.2804099522697996
118	24	-0.2621457014348252
118	25	-0.20811915325965202
118	26	-0.0894526740074042
118	27	-0.15921845515846655
118	28	-0.0013392942204717428
118	29	-0.0728906162687295
118	30	0.02561348372641703
118	31	0.2687271982813968
118	32	0.2939392588420304
118	33	0.34112124061043403
118	34	0.2800565818718823
118	35	0.3587428976048699
118	36	0.014579276066363889
118	37	0.16570995015071333
118	38	0.12006926906072835
118	39	0.2967762539152474
118	40	-0.15622325928723768
118	41	-0.2949189759539266
118	42	-0.0917085558480153
118	43	0.2022442790810075
118	44	-0.035322656382959394
118	45	-0.016904823873190367
118	46	0.2271084048224168
118	47	0.2912034096042788
118	48	0.306803206022245
118	49	0.525895364839549
118	50	0.4331409627593459
119	1	-0.4359296794805445
119	2	-0.3272968658729951
119	3	-0.48924966817594395
119	4	-0.2476475373697724
119	5	-0.43374669092754914
119	6	-0.4035800976947712
119	7	-0.4682125025110153
119	8	-0.5479654949992891
119	9	-0.33841805708790673
119	10	-0.5264560282844357
119	11	-0.32341135207128957
119	12	-0.3495836812649529
119	13	-0.57111473477066
119	14	-0.34955828174620507
119	15	-0.4909018548179773
119	16	-0.44552903705046987
119	17	-0.4819759286641556
119	18	-0.4645414471098661
119	19	-0.33310426820931127
119	20	-0.3976481125133162
119	21	-0.24175170764856801
119	22	-0.3017788675725228
119	23	-0.16777286911450062
119	24	-0.17186919530041678
119	25	-0.5566308218592155
119	26	0.07032677216647443
119	27	-0.30731912862079014
119	28	-0.24164937173984669
119	29	0.03246249366230103
119	30	0.09955191584100476
119	31	-0.06605072192044048
119	32	-0.18448349645309037
119	33	0.07196011830885851
119	34	0.031140022023258496
119	35	0.16400851847203057
119	36	0.061823370554556334
119	37	-0.22906919082875277
119	38	-0.05122617947332486
119	39	0.04092160783903154
119	40	0.1861438285477135
119	41	0.11090820262549528
119	42	0.2586749717924235
119	43	-0.03336580454226379
119	44	0.03942962748853773
119	45	0.17612046657015412
119	46	-0.13548289917156353
119	47	0.09541102318746653
119	48	-0.19259657830703958
119	49	-0.06549001431363877
119	50	0.060925861739995923
120	1	-0.26177736277541186
120	2	-0.23174880582999435
120	3	-0.31953548390468
120	4	-0.3686211650005973
120	5	-0.42950580882406797
120	6	-0.31694775258559815
120	7	-0.38635361539737545
120	8	-0.21727531609324302
120	9	-0.22955559974329276
120	10	-0.12803008592098308
120	11	-0.17296852507955407
120	12	-0.12945231254490608
120	13	-0.14030028815646745
120	14	-0.21690743455603467
120	15	-0.14374127332400377
120	16	-0.2750061264245929
120	17	-0.3506269336545884
120	18	-0.5210931168339101
120	19	-0.3142668616566553
120	20	-0.4307072678873993
120	21	-0.22541938029191755
120	22	-0.6211074274478605
120	23	-0.45806618035579305
120	24	-0.1937639819741861
120	25	-0.6273253402725345
120	26	-0.4287165637311148
120	27	-0.0641291962776549
120	28	-0.38556321279553174
120	29	-0.3463173157938826
120	30	-0.2842380520071899
120	31	-0.49747664455885854
120	32	-0.6762877452252027
120	33	-0.37982203842625495
120	34	-0.30177908561624633
120	35	-0.38355839870255437
120	36	-0.5183293012011703
120	37	-0.6245166532032513
